,Word,Sentiment
6074,unprecedent,1
6075,unprecedented,1
6076,unpredictable,1
6077,unprepared,1
6078,unpretentious,0
6079,unproductive,1
6080,unprofitable,1
6081,unqualified,1
6082,unquestionable,0
6083,unquestionably,0
6084,unravel,1
6085,unraveled,1
6086,unrealistic,1
6087,unreasonable,1
6088,unreasonably,1
6089,unrelenting,1
6090,unrelentingly,1
6091,unreliability,1
6092,unreliable,1
6093,unresolved,1
6094,unrest,1
6095,unrestricted,0
6096,unruly,1
6097,unsafe,1
6098,unsatisfactory,1
6099,unsavory,1
6100,unscathed,0
6101,unscrupulous,1
6102,unscrupulously,1
6103,unseemly,1
6104,unselfish,0
6105,unsettle,1
6106,unsettled,1
6107,unsettling,1
6108,unsettlingly,1
6109,unskilled,1
6110,unsophisticated,1
6111,unsound,1
6112,unspeakable,1
6113,unspeakablely,1
6114,unspecified,1
6115,unstable,1
6116,unsteadily,1
6117,unsteadiness,1
6118,unsteady,1
6119,unsuccessful,1
6120,unsuccessfully,1
6121,unsupported,1
6122,unsure,1
6123,unsuspecting,1
6124,unsustainable,1
6125,untenable,1
6126,untested,1
6127,unthinkable,1
6128,unthinkably,1
6129,untimely,1
6130,untouched,0
6131,untrained,0
6132,untrue,1
6133,untrustworthy,1
6134,untruthful,1
6135,unusual,1
6136,unusually,1
6137,unwanted,1
6138,unwarranted,1
6139,unwelcome,1
6140,unwieldy,1
6141,unwilling,1
6142,unwillingly,1
6143,unwillingness,1
6144,unwise,1
6145,unwisely,1
6146,unworkable,1
6147,unworthy,1
6148,unyielding,1
6149,upbeat,0
6150,upbraid,1
6151,upfront,0
6152,upgrade,0
6153,upheaval,1
6154,upheld,0
6155,uphold,0
6156,uplift,0
6157,uplifting,0
6158,upliftingly,0
6159,upliftment,0
6160,upright,0
6161,uprising,1
6162,uproar,1
6163,uproarious,1
6164,uproariously,1
6165,uproarous,1
6166,uproarously,1
6167,uproot,1
6168,upscale,0
6169,upset,1
6170,upsetting,1
6171,upsettingly,1
6172,upside,0
6173,upward,0
6174,urge,0
6175,urgency,1
6176,urgent,1
6177,urgently,1
6178,usable,0
6179,useful,0
6180,usefulness,0
6181,useless,1
6182,usurp,1
6183,usurper,1
6184,utilitarian,0
6185,utmost,0
6186,utter,1
6187,utterly,1
6188,uttermost,0
6189,vagrant,1
6190,vague,1
6191,vagueness,1
6192,vain,1
6193,vainly,1
6194,valiant,0
6195,valiantly,0
6196,valid,0
6197,validity,0
6198,valor,0
6199,valuable,0
6200,value,0
6201,values,0
6202,vanish,1
6203,vanity,1
6204,vanquish,0
6205,vast,0
6206,vastly,0
6207,vastness,0
6208,vehement,1
6209,vehemently,1
6210,venerable,0
6211,venerably,0
6212,venerate,0
6213,vengeance,1
6214,vengeful,1
6215,vengefully,1
6216,vengefulness,1
6217,venom,1
6218,venomous,1
6219,venomously,1
6220,vent,1
6221,verifiable,0
6222,veritable,0
6223,versatile,0
6224,versatility,0
6225,vestiges,1
6226,veto,1
6227,vex,1
6228,vexation,1
6229,vexing,1
6230,vexingly,1
6231,viable,0
6232,viability,0
6233,vibrant,0
6234,vibrantly,0
6235,vice,1
6236,vicious,1
6237,viciously,1
6238,viciousness,1
6239,victimize,1
6240,victorious,0
6241,victory,0
6242,vie,1
6243,vigilance,0
6244,vigilant,0
6245,vigorous,0
6246,vigorously,0
6247,vile,1
6248,vileness,1
6249,vilify,1
6250,villainous,1
6251,villainously,1
6252,villains,1
6253,villian,1
6254,villianous,1
6255,villianously,1
6256,villify,1
6257,vindicate,0
6258,vindictive,1
6259,vindictively,1
6260,vindictiveness,1
6261,vintage,0
6262,violate,1
6263,violation,1
6264,violator,1
6265,violent,1
6266,violently,1
6267,viper,1
6268,virtue,0
6269,virtuous,0
6270,virtuously,0
6271,virulence,1
6272,virulent,1
6273,virulently,1
6274,virus,1
6275,visionary,0
6276,vital,0
6277,vitality,0
6278,vivacious,0
6279,vivid,0
6280,vocally,1
6281,vociferous,1
6282,vociferously,1
6283,void,1
6284,volatile,1
6285,volatility,1
6286,voluntarily,0
6287,voluntary,0
6288,vomit,1
6289,vouch,0
6290,vouchsafe,0
6291,vow,0
6292,vulgar,1
6293,vulnerable,0
6294,wail,1
6295,wallow,1
6296,wane,1
6297,waning,1
6298,want,0
6299,wanton,1
6300,war,1
6301,war-like,1
6302,warfare,1
6303,warlike,1
6304,warm,0
6305,warmhearted,0
6306,warmly,0
6307,warmth,0
6308,warning,1
6309,warp,1
6310,warped,1
6311,wary,1
6312,warily,1
6313,wariness,1
6314,waste,1
6315,wasteful,1
6316,wastefulness,1
6317,watchdog,1
6318,wayward,1
6319,weak,1
6320,weaken,1
6321,weakening,1
6322,weakness,1
6323,weaknesses,1
6324,wealthy,0
6325,weariness,1
6326,wearisome,1
6327,weary,1
6328,wedge,1
6329,wee,1
6330,weed,1
6331,weep,1
6332,weird,1
6333,weirdly,1
6334,welcome,0
6335,welfare,0
6336,well,0
6337,well-being,0
6338,well-connected,0
6339,well-educated,0
6340,well-established,0
6341,well-informed,0
6342,well-intentioned,0
6343,well-managed,0
6344,well-positioned,0
6345,well-publicized,0
6346,well-received,0
6347,well-regarded,0
6348,well-run,0
6349,well-wishers,0
6350,wellbeing,0
6351,whatever,1
6352,wheedle,1
6353,whimper,1
6354,whimsical,0
6355,whine,1
6356,whips,1
6357,white,0
6358,wholeheartedly,0
6359,wholesome,0
6360,wicked,1
6361,wickedly,1
6362,wickedness,1
6363,wide,0
6364,wide-open,0
6365,wide-ranging,0
6366,widespread,1
6367,wild,1
6368,wildly,1
6369,wiles,1
6370,will,0
6371,willful,0
6372,willfully,0
6373,willing,0
6374,willingness,0
6375,wilt,1
6376,wily,1
6377,wince,1
6378,wink,0
6379,winnable,0
6380,winners,0
6381,wisdom,0
6382,wise,0
6383,wisely,0
6384,wish,0
6385,wishes,0
6386,wishing,0
6387,withheld,1
6388,withhold,1
6389,witty,0
6390,woe,1
6391,woebegone,1
6392,woeful,1
6393,woefully,1
6394,wonder,0
6395,wonderful,0
6396,wonderfully,0
6397,wonderous,0
6398,wonderously,0
6399,wondrous,0
6400,woo,0
6401,workable,0
6402,world-famous,0
6403,worn,1
6404,worried,1
6405,worriedly,1
6406,worrier,1
6407,worries,1
6408,worrisome,1
6409,worry,1
6410,worrying,1
6411,worryingly,1
6412,worse,1
6413,worsen,1
6414,worsening,1
6415,worship,0
6416,worst,1
6417,worth,0
6418,worth-while,0
6419,worthiness,0
6420,worthless,1
6421,worthlessly,1
6422,worthlessness,1
6423,worthwhile,0
6424,worthy,0
6425,wound,1
6426,wounds,1
6427,wow,0
6428,wreck,1
6429,wrangle,1
6430,wrath,1
6431,wrest,1
6432,wrestle,1
6433,wretch,1
6434,wretched,1
6435,wretchedly,1
6436,wretchedness,1
6437,writhe,1
6438,wrong,1
6439,wrongful,1
6440,wrongly,1
6441,wrought,1
6442,wry,0
6443,yawn,1
6444,yearn,0
6445,yearning,0
6446,yearningly,0
6447,yelp,1
6448,yep,0
6449,yes,0
6450,youthful,0
6451,zeal,0
6452,zealot,1
6453,zealous,1
6454,zealously,1
6455,zenith,0
6456,zest,0
